Token file dump for '/aramis/Data/Source/Mondial/tokens'
Generated on 2002-12-15 12:24:29.068

tokenCount    = 12126
instanceCount = 588662
(' ', count=307308, hclen=1)
('2715', count=2, hclen=18)
('2717', count=2, hclen=18)
('2730', count=2, hclen=18)
('2732', count=2, hclen=18)
('2736', count=2, hclen=18)
('2747', count=2, hclen=18)
('2748', count=2, hclen=18)
('2749', count=2, hclen=18)
('2752', count=2, hclen=18)
('2760', count=2, hclen=18)
('2762', count=2, hclen=18)
('2766', count=2, hclen=18)
('2767', count=2, hclen=18)
('2773', count=2, hclen=18)
('2782', count=2, hclen=18)
('279', count=2, hclen=18)
('2801', count=2, hclen=18)
('2822', count=2, hclen=18)
('283', count=2, hclen=18)
('2830', count=2, hclen=18)
('2842', count=2, hclen=18)
('2843', count=2, hclen=18)
('2857', count=2, hclen=18)
('2859', count=2, hclen=18)
('2867', count=2, hclen=18)
('2868', count=2, hclen=18)
('287', count=2, hclen=18)
('288', count=2, hclen=18)
('2887', count=2, hclen=18)
('2889', count=2, hclen=18)
('2891', count=2, hclen=18)
('2892', count=2, hclen=18)
('2902', count=2, hclen=18)
('2903', count=2, hclen=18)
('2905', count=2, hclen=18)
('2914', count=2, hclen=18)
('2916', count=2, hclen=18)
('2917', count=2, hclen=18)
('292', count=2, hclen=18)
('2920', count=2, hclen=18)
('2927', count=2, hclen=18)
('2932', count=2, hclen=18)
('2937', count=2, hclen=18)
('2939', count=2, hclen=18)
('2947', count=2, hclen=18)
('2948', count=2, hclen=18)
('2950', count=2, hclen=18)
('2952', count=2, hclen=18)
('2954', count=2, hclen=18)
('2963', count=2, hclen=18)
('2967', count=2, hclen=18)
('2976', count=2, hclen=18)
('2977', count=2, hclen=18)
('2982', count=2, hclen=18)
('2988', count=2, hclen=18)
('2992', count=2, hclen=18)
('2996', count=2, hclen=18)
('2997', count=2, hclen=18)
('3007', count=2, hclen=18)
('3009', count=2, hclen=18)
('3010', count=2, hclen=18)
('3020', count=2, hclen=18)
('3026', count=2, hclen=18)
('3032', count=2, hclen=18)
('3035', count=2, hclen=18)
('3039', count=2, hclen=18)
('3041', count=2, hclen=18)
('3051', count=2, hclen=18)
('3053', count=2, hclen=18)
('3057', count=2, hclen=18)
('3058', count=2, hclen=18)
('3059', count=2, hclen=18)
('3062', count=2, hclen=18)
('3065', count=2, hclen=18)
('3067', count=2, hclen=18)
('3074', count=2, hclen=18)
('3075', count=2, hclen=18)
('3077', count=2, hclen=18)
('3080', count=2, hclen=18)
('3084', count=2, hclen=18)
('3088', count=2, hclen=18)
('3104', count=2, hclen=18)
('311', count=2, hclen=18)
('3112', count=2, hclen=18)
('3117', count=2, hclen=18)
('3120', count=2, hclen=18)
('3126', count=2, hclen=18)
('3139', count=2, hclen=18)
('3146', count=2, hclen=18)
('3149', count=2, hclen=18)
('3152', count=2, hclen=18)
('3157', count=2, hclen=18)
('3159', count=2, hclen=18)
('3169', count=2, hclen=18)
('3171', count=2, hclen=18)
('3177', count=2, hclen=18)
('318', count=2, hclen=18)
('3182', count=2, hclen=18)
('3187', count=2, hclen=18)
('3191', count=2, hclen=18)
('3192', count=2, hclen=18)
('3195', count=2, hclen=18)
('3203', count=2, hclen=18)
('3217', count=2, hclen=18)
('322', count=2, hclen=18)
('3228', count=2, hclen=18)
('3233', count=2, hclen=18)
('3238', count=2, hclen=18)
('3240', count=2, hclen=18)
('3249', count=2, hclen=18)
('3250', count=2, hclen=18)
('3259', count=2, hclen=18)
('3262', count=2, hclen=18)
('3263', count=2, hclen=18)
('3269', count=2, hclen=18)
('329', count=2, hclen=18)
('3295', count=2, hclen=18)
('3302', count=2, hclen=18)
('331', count=2, hclen=18)
('3316', count=2, hclen=18)
('3320', count=2, hclen=18)
('3330', count=2, hclen=18)
('334', count=2, hclen=18)
('3340', count=2, hclen=18)
('3396', count=2, hclen=18)
('340', count=2, hclen=18)
('3405', count=2, hclen=18)
('3407', count=2, hclen=18)
('3410', count=2, hclen=18)
('3415', count=2, hclen=18)
('3417', count=2, hclen=18)
('342', count=2, hclen=18)
('3420', count=2, hclen=18)
('3425', count=2, hclen=18)
('3427', count=2, hclen=18)
('3430', count=2, hclen=18)
('3446', count=2, hclen=18)
('3447', count=2, hclen=18)
('3451', count=2, hclen=18)
('3458', count=2, hclen=18)
('3463', count=2, hclen=18)
('3464', count=2, hclen=18)
('3470', count=2, hclen=18)
('3472', count=2, hclen=18)
('3474', count=2, hclen=18)
('3479', count=2, hclen=18)
('3484', count=2, hclen=18)
('3489', count=2, hclen=18)
('350', count=2, hclen=18)
('3510', count=2, hclen=18)
('3513', count=2, hclen=18)
('3518', count=2, hclen=18)
('3521', count=2, hclen=18)
('3524', count=2, hclen=18)
('3539', count=2, hclen=18)
('3587', count=2, hclen=18)
('3589', count=2, hclen=18)
('3596', count=2, hclen=18)
('3606', count=2, hclen=18)
('3610', count=2, hclen=18)
('3611', count=2, hclen=18)
('3616', count=2, hclen=18)
('3618', count=2, hclen=18)
('3621', count=2, hclen=18)
('3626', count=2, hclen=18)
('3632', count=2, hclen=18)
('3637', count=2, hclen=18)
('3638', count=2, hclen=18)
('3639', count=2, hclen=18)
('3643', count=2, hclen=18)
('3647', count=2, hclen=18)
('3656', count=2, hclen=18)
('3658', count=2, hclen=18)
('366', count=2, hclen=18)
('3662', count=2, hclen=18)
('3665', count=2, hclen=18)
('3668', count=2, hclen=18)
('3677', count=2, hclen=18)
('368', count=2, hclen=18)
('3681', count=2, hclen=18)
('3685', count=2, hclen=18)
('3691', count=2, hclen=18)
('3694', count=2, hclen=18)
('3696', count=2, hclen=18)
('3711', count=2, hclen=18)
('3713', count=2, hclen=18)
('3715', count=2, hclen=18)
('3719', count=2, hclen=18)
('3721', count=2, hclen=18)
('3723', count=2, hclen=18)
('3725', count=2, hclen=18)
('3729', count=2, hclen=18)
('3733', count=2, hclen=18)
('3747', count=2, hclen=18)
('3751', count=2, hclen=18)
('3767', count=2, hclen=18)
('3772', count=2, hclen=18)
('379', count=2, hclen=18)
('3792', count=2, hclen=18)
('3796', count=2, hclen=18)
('3798', count=2, hclen=18)
('3814', count=2, hclen=18)
('3824', count=2, hclen=18)
('3843', count=2, hclen=18)
('3845', count=2, hclen=18)
('3846', count=2, hclen=18)
('3847', count=2, hclen=18)
('3858', count=2, hclen=18)
('386', count=2, hclen=18)
('3860', count=2, hclen=18)
('3862', count=2, hclen=18)
('3866', count=2, hclen=18)
('3867', count=2, hclen=18)
('3883', count=2, hclen=18)
('3886', count=2, hclen=18)
('3887', count=2, hclen=18)
('389', count=2, hclen=18)
('3890', count=2, hclen=18)
('3891', count=2, hclen=18)
('3895', count=2, hclen=18)
('390', count=2, hclen=18)
('3910', count=2, hclen=18)
('3913', count=2, hclen=18)
('3916', count=2, hclen=18)
('3923', count=2, hclen=18)
('3925', count=2, hclen=18)
('3926', count=2, hclen=18)
('3936', count=2, hclen=18)
('3937', count=2, hclen=18)
('3938', count=2, hclen=18)
('3941', count=2, hclen=18)
('3944', count=2, hclen=18)
('3947', count=2, hclen=18)
('3949', count=2, hclen=18)
('3959', count=2, hclen=18)
('3964', count=2, hclen=18)
('3979', count=2, hclen=18)
('3984', count=2, hclen=18)
('3991', count=2, hclen=18)
('4006', count=2, hclen=18)
('4011', count=2, hclen=18)
('4012', count=2, hclen=18)
('4013', count=2, hclen=18)
('4020', count=2, hclen=18)
('4022', count=2, hclen=18)
('4027', count=2, hclen=18)
('4028', count=2, hclen=18)
('4032', count=2, hclen=18)
('4045', count=2, hclen=18)
('4046', count=2, hclen=18)
('4053', count=2, hclen=18)
('4058', count=2, hclen=18)
('4063', count=2, hclen=18)
('4076', count=2, hclen=18)
('4077', count=2, hclen=18)
('4082', count=2, hclen=18)
('4088', count=2, hclen=18)
('4090', count=2, hclen=18)
('4094', count=2, hclen=18)
('4110', count=2, hclen=18)
('4115', count=2, hclen=18)
('4123', count=2, hclen=18)
('4125', count=2, hclen=18)
('4128', count=2, hclen=18)
('4131', count=2, hclen=18)
('4134', count=2, hclen=18)
('4136', count=2, hclen=18)
('4139', count=2, hclen=18)
('414', count=2, hclen=18)
('4144', count=2, hclen=18)
('415', count=2, hclen=18)
('4169', count=2, hclen=18)
('417', count=2, hclen=18)
('4170', count=2, hclen=18)
('4178', count=2, hclen=18)
('4179', count=2, hclen=18)
('4184', count=2, hclen=18)
('4189', count=2, hclen=18)
('4190', count=2, hclen=18)
('4194', count=2, hclen=18)
('4199', count=2, hclen=18)
('4204', count=2, hclen=18)
('4210', count=2, hclen=18)
('4214', count=2, hclen=18)
('4215', count=2, hclen=18)
('4224', count=2, hclen=18)
('4225', count=2, hclen=18)
('4229', count=2, hclen=18)
('4236', count=2, hclen=18)
('4245', count=2, hclen=18)
('4258', count=2, hclen=18)
('4265', count=2, hclen=18)
('4269', count=2, hclen=18)
('4270', count=2, hclen=18)
('4280', count=2, hclen=18)
('4281', count=2, hclen=18)
('4287', count=2, hclen=18)
('4290', count=2, hclen=18)
('4299', count=2, hclen=18)
('4305', count=2, hclen=18)
('4317', count=2, hclen=18)
('4323', count=2, hclen=18)
('4329', count=2, hclen=18)
('4330', count=2, hclen=18)
('4335', count=2, hclen=18)
('4337', count=2, hclen=18)
('4341', count=2, hclen=18)
('4348', count=2, hclen=18)
('4353', count=2, hclen=18)
('4369', count=2, hclen=18)
('4370', count=2, hclen=18)
('4377', count=2, hclen=18)
('4389', count=2, hclen=18)
('4394', count=2, hclen=18)
('4399', count=2, hclen=18)
('4401', count=2, hclen=18)
('4406', count=2, hclen=18)
('4407', count=2, hclen=18)
('4410', count=2, hclen=18)
('442', count=2, hclen=18)
('4420', count=2, hclen=18)
('4431', count=2, hclen=18)
('4443', count=2, hclen=18)
('4455', count=2, hclen=18)
('4461', count=2, hclen=18)
('4463', count=2, hclen=18)
('4464', count=2, hclen=18)
('4467', count=2, hclen=18)
('4470', count=2, hclen=18)
('4473', count=2, hclen=18)
('4479', count=2, hclen=18)
('4485', count=2, hclen=18)
('4487', count=2, hclen=18)
('4490', count=2, hclen=18)
('4499', count=2, hclen=18)
('4503', count=2, hclen=18)
('4509', count=2, hclen=18)
('4510', count=2, hclen=18)
('4515', count=2, hclen=18)
('4527', count=2, hclen=18)
('453', count=2, hclen=18)
('4539', count=2, hclen=18)
('4545', count=2, hclen=18)
('4548', count=2, hclen=18)
('455', count=2, hclen=18)
('4551', count=2, hclen=18)
('4557', count=2, hclen=18)
('4563', count=2, hclen=18)
('4569', count=2, hclen=18)
('4575', count=2, hclen=18)
('458', count=2, hclen=18)
('4593', count=2, hclen=18)
('4605', count=2, hclen=18)
('4614', count=2, hclen=18)
('4617', count=2, hclen=18)
('4620', count=2, hclen=18)
('4623', count=2, hclen=18)
('463', count=2, hclen=18)
('4633', count=2, hclen=18)
('4640', count=2, hclen=18)
('4649', count=2, hclen=18)
('465', count=2, hclen=18)
('4653', count=2, hclen=18)
('467', count=2, hclen=18)
('4680', count=2, hclen=18)
('4684', count=2, hclen=18)
('4685', count=2, hclen=18)
('4689', count=2, hclen=18)
('4690', count=2, hclen=18)
('4698', count=2, hclen=18)
('4707', count=2, hclen=18)
('4710', count=2, hclen=18)
('4724', count=2, hclen=18)
('473', count=2, hclen=18)
('4730', count=2, hclen=18)
('4737', count=2, hclen=18)
('4742', count=2, hclen=18)
('4752', count=2, hclen=18)
('477', count=2, hclen=18)
('4772', count=2, hclen=18)
('4777', count=2, hclen=18)
('4780', count=2, hclen=18)
('4797', count=2, hclen=18)
('4808', count=2, hclen=18)
('4811', count=2, hclen=18)
('4813', count=2, hclen=18)
('4817', count=2, hclen=18)
('4834', count=2, hclen=18)
('4840', count=2, hclen=18)
('4843', count=2, hclen=18)
('4863', count=2, hclen=18)
('4868', count=2, hclen=18)
('4873', count=2, hclen=18)
('488', count=2, hclen=18)
('4883', count=2, hclen=18)
('490', count=2, hclen=18)
('4908', count=2, hclen=18)
('4920', count=2, hclen=18)
('4933', count=2, hclen=18)
('4934', count=2, hclen=18)
('494', count=2, hclen=18)
('4958', count=2, hclen=18)
('4960', count=2, hclen=18)
('4968', count=2, hclen=18)
('4969', count=2, hclen=18)
('4978', count=2, hclen=18)
('4982', count=2, hclen=18)
('4998', count=2, hclen=18)
('5007', count=2, hclen=18)
('502', count=2, hclen=18)
('5025', count=2, hclen=18)
('5030', count=2, hclen=18)
('5034', count=2, hclen=18)
('5040', count=2, hclen=18)
('5045', count=2, hclen=18)
('5047', count=2, hclen=18)
('506', count=2, hclen=18)
('5067', count=2, hclen=18)
('5077', count=2, hclen=18)
('5085', count=2, hclen=18)
('5094', count=2, hclen=18)
('5108', count=2, hclen=18)
('5112', count=2, hclen=18)
('5117', count=2, hclen=18)
('5123', count=2, hclen=18)
('5137', count=2, hclen=18)
('5147', count=2, hclen=18)
('515', count=2, hclen=18)
('5152', count=2, hclen=18)
('5153', count=2, hclen=18)
('5157', count=2, hclen=18)
('5177', count=2, hclen=18)
('5182', count=2, hclen=18)
('5188', count=2, hclen=18)
('5204', count=2, hclen=18)
('5206', count=2, hclen=18)
('5212', count=2, hclen=18)
('5237', count=2, hclen=18)
('5240', count=2, hclen=18)
('5242', count=2, hclen=18)
('5248', count=2, hclen=18)
('5254', count=2, hclen=18)
('527', count=2, hclen=18)
('5279', count=2, hclen=18)
('5287', count=2, hclen=18)
('5297', count=2, hclen=18)
('5300', count=2, hclen=18)
('5301', count=2, hclen=18)
('531', count=2, hclen=18)
('532', count=2, hclen=18)
('5320', count=2, hclen=18)
('5321', count=2, hclen=18)
('5329', count=2, hclen=18)
('5334', count=2, hclen=18)
('5340', count=2, hclen=18)
('5346', count=2, hclen=18)
('5348', count=2, hclen=18)
('5350', count=2, hclen=18)
('5360', count=2, hclen=18)
('5361', count=2, hclen=18)
('5363', count=2, hclen=18)
('537', count=2, hclen=18)
('5373', count=2, hclen=18)
('5383', count=2, hclen=18)
('5392', count=2, hclen=18)
('5406', count=2, hclen=18)
('542', count=2, hclen=18)
('5421', count=2, hclen=18)
('543', count=2, hclen=18)
('5436', count=2, hclen=18)
('5446', count=2, hclen=18)
('5455', count=2, hclen=18)
('5460', count=2, hclen=18)
('5475', count=2, hclen=18)
('5480', count=2, hclen=18)
('5485', count=2, hclen=18)
('5490', count=2, hclen=18)
('5496', count=2, hclen=18)
('550', count=2, hclen=18)
('5500', count=2, hclen=18)
('5508', count=2, hclen=18)
('5514', count=2, hclen=18)
('5517', count=2, hclen=18)
('5526', count=2, hclen=18)
('5530', count=2, hclen=18)
('5542', count=2, hclen=18)
('5547', count=2, hclen=18)
('5552', count=2, hclen=18)
('5562', count=2, hclen=18)
('5566', count=2, hclen=18)
('5582', count=2, hclen=18)
('5587', count=2, hclen=18)
('5590', count=2, hclen=18)
('5592', count=2, hclen=18)
('5597', count=2, hclen=18)
('5602', count=2, hclen=18)
('5612', count=2, hclen=18)
('5617', count=2, hclen=18)
('562', count=2, hclen=18)
('563', count=2, hclen=18)
('5640', count=2, hclen=18)
('5652', count=2, hclen=18)
('5658', count=2, hclen=18)
('5666', count=2, hclen=18)
('5668', count=2, hclen=18)
('567', count=2, hclen=18)
('5670', count=2, hclen=18)
('5673', count=2, hclen=18)
('5678', count=2, hclen=18)
('5683', count=2, hclen=18)
('5688', count=2, hclen=18)
('5692', count=2, hclen=18)
('5693', count=2, hclen=18)
('5703', count=2, hclen=18)
('5708', count=2, hclen=18)
('5709', count=2, hclen=18)
('5713', count=2, hclen=18)
('5717', count=2, hclen=18)
('5718', count=2, hclen=18)
('5723', count=2, hclen=18)
('5728', count=2, hclen=18)
('5733', count=2, hclen=18)
('5748', count=2, hclen=18)
('5753', count=2, hclen=18)
('5758', count=2, hclen=18)
('5760', count=2, hclen=18)
('5763', count=2, hclen=18)
('5769', count=2, hclen=18)
('5770', count=2, hclen=18)
('5775', count=2, hclen=18)
('5781', count=2, hclen=18)
('5787', count=2, hclen=18)
('579', count=2, hclen=18)
('5793', count=2, hclen=18)
('5799', count=2, hclen=18)
('5805', count=2, hclen=18)
('581', count=2, hclen=18)
('5811', count=2, hclen=18)
('5817', count=2, hclen=18)
('582', count=2, hclen=18)
('5823', count=2, hclen=18)
('5828', count=2, hclen=18)
('5829', count=2, hclen=18)
('5834', count=2, hclen=18)
('5835', count=2, hclen=18)
('584', count=2, hclen=18)
('5841', count=2, hclen=18)
('5847', count=2, hclen=18)
('5853', count=2, hclen=18)
('5859', count=2, hclen=18)
('586', count=2, hclen=18)
('5864', count=2, hclen=18)
('5870', count=2, hclen=18)
('5877', count=2, hclen=18)
('5889', count=2, hclen=18)
('5890', count=2, hclen=18)
('5900', count=2, hclen=18)
('5905', count=2, hclen=18)
('5915', count=2, hclen=18)
('5930', count=2, hclen=18)
('5936', count=2, hclen=18)
('5938', count=2, hclen=18)
('595', count=2, hclen=18)
('5950', count=2, hclen=18)
('5951', count=2, hclen=18)
('5957', count=2, hclen=18)
('5963', count=2, hclen=18)
('5969', count=2, hclen=18)
('5973', count=2, hclen=18)
('5975', count=2, hclen=18)
('598', count=2, hclen=18)
('5987', count=2, hclen=18)
('5999', count=2, hclen=18)
('6005', count=2, hclen=18)
('6011', count=2, hclen=18)
('6023', count=2, hclen=18)
('6029', count=2, hclen=18)
('6041', count=2, hclen=18)
('6043', count=2, hclen=18)
('6047', count=2, hclen=18)
('6056', count=2, hclen=18)
('6059', count=2, hclen=18)
('6071', count=2, hclen=18)
('6077', count=2, hclen=18)
('608', count=2, hclen=18)
('6083', count=2, hclen=18)
('6089', count=2, hclen=18)
('609', count=2, hclen=18)
('6093', count=2, hclen=18)
('6098', count=2, hclen=18)
('6101', count=2, hclen=18)
('6107', count=2, hclen=18)
('6113', count=2, hclen=18)
('6119', count=2, hclen=18)
('6125', count=2, hclen=18)
('6137', count=2, hclen=18)
('6143', count=2, hclen=18)
('6149', count=2, hclen=18)
('6186', count=2, hclen=18)
('6204', count=2, hclen=18)
('6209', count=2, hclen=18)
('6218', count=2, hclen=18)
('622', count=2, hclen=18)
('6223', count=2, hclen=18)
('6229', count=2, hclen=18)
('6230', count=2, hclen=18)
('6254', count=2, hclen=18)
('6264', count=2, hclen=18)
('6276', count=2, hclen=18)
('6284', count=2, hclen=18)
('6287', count=2, hclen=18)
('630', count=2, hclen=18)
('632', count=2, hclen=18)
('6320', count=2, hclen=18)
('6334', count=2, hclen=18)
('6349', count=2, hclen=18)
('635', count=2, hclen=18)
('6354', count=2, hclen=18)
('6369', count=2, hclen=18)
('6370', count=2, hclen=18)
('6394', count=2, hclen=18)
('6410', count=2, hclen=18)
('6414', count=2, hclen=18)
('6419', count=2, hclen=18)
('6425', count=2, hclen=18)
('6429', count=2, hclen=18)
('6455', count=2, hclen=18)
('646', count=2, hclen=18)
('6464', count=2, hclen=18)
('648', count=2, hclen=18)
('6494', count=2, hclen=18)
('6498', count=2, hclen=18)
('6519', count=2, hclen=18)
('6524', count=2, hclen=18)
('6534', count=2, hclen=18)
('6539', count=2, hclen=18)
('6549', count=2, hclen=18)
('6550', count=2, hclen=18)
('6553', count=2, hclen=18)
('6560', count=2, hclen=18)
('6561', count=2, hclen=18)
('6564', count=2, hclen=18)
('6569', count=2, hclen=18)
('658', count=2, hclen=18)
('6589', count=2, hclen=18)
('6600', count=2, hclen=18)
('6604', count=2, hclen=18)
('6609', count=2, hclen=18)
('6610', count=2, hclen=18)
('6619', count=2, hclen=18)
('6620', count=2, hclen=18)
('6626', count=2, hclen=18)
('6629', count=2, hclen=18)
('6634', count=2, hclen=18)
('6639', count=2, hclen=18)
('6644', count=2, hclen=18)
('6649', count=2, hclen=18)
('6654', count=2, hclen=18)
('6659', count=2, hclen=18)
('6664', count=2, hclen=18)
('6669', count=2, hclen=18)
('667', count=2, hclen=18)
('6674', count=2, hclen=18)
('6679', count=2, hclen=18)
('668', count=2, hclen=18)
('6694', count=2, hclen=18)
('6704', count=2, hclen=18)
('6709', count=2, hclen=18)
('6713', count=2, hclen=18)
('6718', count=2, hclen=18)
('6719', count=2, hclen=18)
('672', count=2, hclen=18)
('673', count=2, hclen=18)
('6738', count=2, hclen=18)
('6743', count=2, hclen=18)
('6753', count=2, hclen=18)
('6758', count=2, hclen=18)
('6763', count=2, hclen=18)
('6773', count=2, hclen=18)
('6778', count=2, hclen=18)
('6783', count=2, hclen=18)
('6785', count=2, hclen=18)
('6788', count=2, hclen=18)
('6793', count=2, hclen=18)
('6798', count=2, hclen=18)
('6801', count=2, hclen=18)
('6813', count=2, hclen=18)
('6818', count=2, hclen=18)
('682', count=2, hclen=18)
('6823', count=2, hclen=18)
('6828', count=2, hclen=18)
('6846', count=2, hclen=18)
('6850', count=2, hclen=18)
('6853', count=2, hclen=18)
('6863', count=2, hclen=18)
('6868', count=2, hclen=18)
('6898', count=2, hclen=18)
('6911', count=2, hclen=18)
('6918', count=2, hclen=18)
('6942', count=2, hclen=18)
('6948', count=2, hclen=18)
('6958', count=2, hclen=18)
('6960', count=2, hclen=18)
('6963', count=2, hclen=18)
('6971', count=2, hclen=18)
('6976', count=2, hclen=18)
('6977', count=2, hclen=18)
('6985', count=2, hclen=18)
('699', count=2, hclen=18)
('6993', count=2, hclen=18)
('6994', count=2, hclen=18)
('6999', count=2, hclen=18)
('7012', count=2, hclen=18)
('7017', count=2, hclen=18)
('7022', count=2, hclen=18)
('7027', count=2, hclen=18)
('7032', count=2, hclen=18)
('7037', count=2, hclen=18)
('7042', count=2, hclen=18)
('7051', count=2, hclen=18)
('7089', count=2, hclen=18)
('7097', count=2, hclen=18)
('7102', count=2, hclen=18)
('7107', count=2, hclen=18)
('7137', count=2, hclen=18)
('7138', count=2, hclen=18)
('7150', count=2, hclen=18)
('7160', count=2, hclen=18)
('7163', count=2, hclen=18)
('7165', count=2, hclen=18)
('7184', count=2, hclen=18)
('7206', count=2, hclen=18)
('7215', count=2, hclen=18)
('7226', count=2, hclen=18)
('7240', count=2, hclen=18)
('7247', count=2, hclen=18)
('7250', count=2, hclen=18)
('726', count=2, hclen=18)
('7260', count=2, hclen=18)
('7270', count=2, hclen=18)
('7280', count=2, hclen=18)
('729', count=2, hclen=18)
('7311', count=2, hclen=18)
('7312', count=2, hclen=18)
('7324', count=2, hclen=18)
('7330', count=2, hclen=18)
('7367', count=2, hclen=18)
('7370', count=2, hclen=18)
('7377', count=2, hclen=18)
('739', count=2, hclen=18)
('7411', count=2, hclen=18)
('7426', count=2, hclen=18)
('743', count=2, hclen=18)
('7430', count=2, hclen=18)
('7436', count=2, hclen=18)
('7439', count=2, hclen=18)
('744', count=2, hclen=18)
('7446', count=2, hclen=18)
('7448', count=2, hclen=18)
('7456', count=2, hclen=18)
('7466', count=2, hclen=18)
('7476', count=2, hclen=18)
('751', count=2, hclen=18)
('752', count=2, hclen=18)
('7526', count=2, hclen=18)
('7537', count=2, hclen=18)
('7558', count=2, hclen=18)
('7562', count=2, hclen=18)
('7566', count=2, hclen=18)
('7594', count=2, hclen=18)
('7613', count=2, hclen=18)
('7614', count=2, hclen=18)
('7615', count=2, hclen=18)
('7640', count=2, hclen=18)
('7642', count=2, hclen=18)
('7645', count=2, hclen=18)
('7674', count=2, hclen=18)
('7676', count=2, hclen=18)
('7686', count=2, hclen=18)
('7726', count=2, hclen=18)
('7747', count=2, hclen=18)
('7776', count=2, hclen=18)
('778', count=2, hclen=18)
('7810', count=2, hclen=18)
('7820', count=2, hclen=18)
('783', count=2, hclen=18)
('7831', count=2, hclen=18)
('7841', count=2, hclen=18)
('7843', count=2, hclen=18)
('787', count=2, hclen=18)
('7870', count=2, hclen=18)
('7891', count=2, hclen=18)
('790', count=2, hclen=18)
('7921', count=2, hclen=18)
('793', count=2, hclen=18)
('7930', count=2, hclen=18)
('7956', count=2, hclen=18)
('7960', count=2, hclen=18)
('7966', count=2, hclen=18)
('7982', count=2, hclen=18)
('7992', count=2, hclen=18)
('7997', count=2, hclen=18)
('8000', count=2, hclen=18)
('8007', count=2, hclen=18)
('8010', count=2, hclen=18)
('8052', count=2, hclen=18)
('8057', count=2, hclen=18)
('8062', count=2, hclen=18)
('8064', count=2, hclen=18)
('8079', count=2, hclen=18)
('810', count=2, hclen=18)
('8100', count=2, hclen=18)
('8114', count=2, hclen=18)
('8125', count=2, hclen=18)
('8160', count=2, hclen=18)
('8180', count=2, hclen=18)
('8190', count=2, hclen=18)
('8200', count=2, hclen=18)
('8205', count=2, hclen=18)
('821', count=2, hclen=18)
('822', count=2, hclen=18)
('8230', count=2, hclen=18)
('8245', count=2, hclen=18)
('8250', count=2, hclen=18)
('8256', count=2, hclen=18)
('8261', count=2, hclen=18)
('8280', count=2, hclen=18)
('8286', count=2, hclen=18)
('8292', count=2, hclen=18)
('8300', count=2, hclen=18)
('8309', count=2, hclen=18)
('832', count=2, hclen=18)
('8324', count=2, hclen=18)
('833', count=2, hclen=18)
('8360', count=2, hclen=18)
('8385', count=2, hclen=18)
('8390', count=2, hclen=18)
('8396', count=2, hclen=18)
('840', count=2, hclen=18)
('8420', count=2, hclen=18)
('8430', count=2, hclen=18)
('844', count=2, hclen=18)
('8462', count=2, hclen=18)
('8470', count=2, hclen=18)
('8473', count=2, hclen=18)
('8484', count=2, hclen=18)
('8489', count=2, hclen=18)
('8503', count=2, hclen=18)
('8513', count=2, hclen=18)
('854', count=2, hclen=18)
('855', count=2, hclen=18)
('8575', count=2, hclen=18)
('8580', count=2, hclen=18)
('861', count=2, hclen=18)
('8611', count=2, hclen=18)
('8616', count=2, hclen=18)
('8622', count=2, hclen=18)
('8626', count=2, hclen=18)
('8632', count=2, hclen=18)
('8644', count=2, hclen=18)
('8650', count=2, hclen=18)
('8656', count=2, hclen=18)
('8668', count=2, hclen=18)
('8680', count=2, hclen=18)
('8693', count=2, hclen=18)
('871', count=2, hclen=18)
('8717', count=2, hclen=18)
('8748', count=2, hclen=18)
('8791', count=2, hclen=18)
('8806', count=2, hclen=18)
('8819', count=2, hclen=18)
('8830', count=2, hclen=18)
('8840', count=2, hclen=18)
('886', count=2, hclen=18)
('8868', count=2, hclen=18)
('8875', count=2, hclen=18)
('8896', count=2, hclen=18)
('890', count=2, hclen=18)
('8900', count=2, hclen=18)
('8908', count=2, hclen=18)
('8910', count=2, hclen=18)
('8920', count=2, hclen=18)
('8933', count=2, hclen=18)
('8950', count=2, hclen=18)
('8953', count=2, hclen=18)
('8968', count=2, hclen=18)
('9043', count=2, hclen=18)
('9053', count=2, hclen=18)
('9063', count=2, hclen=18)
('9073', count=2, hclen=18)
('9078', count=2, hclen=18)
('9088', count=2, hclen=18)
('9092', count=2, hclen=18)
('9093', count=2, hclen=18)
('9098', count=2, hclen=18)
('910', count=2, hclen=18)
('9100', count=2, hclen=18)
('9103', count=2, hclen=18)
('9108', count=2, hclen=18)
('9118', count=2, hclen=18)
('9120', count=2, hclen=18)
('9123', count=2, hclen=18)
('9148', count=2, hclen=18)
('9153', count=2, hclen=18)
('9163', count=2, hclen=18)
('917', count=2, hclen=18)
('9172', count=2, hclen=18)
('9178', count=2, hclen=18)
('9203', count=2, hclen=18)
('9208', count=2, hclen=18)
('922', count=2, hclen=18)
('9237', count=2, hclen=18)
('9240', count=2, hclen=18)
('9244', count=2, hclen=18)
('9303', count=2, hclen=18)
('9315', count=2, hclen=18)
('9323', count=2, hclen=18)
('9339', count=2, hclen=18)
('9345', count=2, hclen=18)
('9351', count=2, hclen=18)
('9357', count=2, hclen=18)
('936', count=2, hclen=18)
('9363', count=2, hclen=18)
('9369', count=2, hclen=18)
('9375', count=2, hclen=18)
('9380', count=2, hclen=18)
('9381', count=2, hclen=18)
('9387', count=2, hclen=18)
('9393', count=2, hclen=18)
('9399', count=2, hclen=18)
('9405', count=2, hclen=18)
('9411', count=2, hclen=18)
('9417', count=2, hclen=18)
('9429', count=2, hclen=18)
